Time,Accel. Pedal[%],Ambient pressure[psig],Boost (Pre-Throttle)[psig],Boost Pressure (Deviation)[psig],Boost pressure (Target)[psig],Coolant Temp[F],Engine speed[1/min],Gear[-],HPFP (Target)[psig],HPFP Act.[psig],IAT[F],Ignition Cyl 1[deg],Ignition Timing 1[deg],Ignition Timing 2[deg],Ignition Timing 3[deg],Ignition Timing 4[deg],Ignition Timing 5[deg],Ignition Timing 6[deg],Knock Detected[0-n],LPFP Act. (Raw)[psig],LTFT[-],Lambda[AFR],Lambda Act.[AFR],Load Act. (Rel.)[%],Load Target (Rel.)[%],MAF[kg/h],STFT[-],Throttle Angle[%],Vehicle Speed[mph],WGDC[%],(BM3) Flex Ethanol %[%],(BM3) Flex Ethanol % (Sensor)[%],(BM3) Map Slot[],(RAM) Boost (MAP)[psig],(RAM) Boost (Pre-Throttle)[psig],(RAM) Boost Pressure (Manifold Target)[psig],(RAM) Boost Pressure (Target)[psig],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint (Throttle)[-],(RAM) Fuel Inj. Angle (End)[Grad KW],(RAM) HPFP Angle (Final)[Grad KW],(RAM) Ignition Timing Corr. Cyl. 1[ï¿½],(RAM) Ignition Timing Corr. Cyl. 2[ï¿½],(RAM) Ignition Timing Corr. Cyl. 3[ï¿½],(RAM) Ignition Timing Corr. Cyl. 4[ï¿½],(RAM) Ignition Timing Corr. Cyl. 5[ï¿½],(RAM) Ignition Timing Corr. Cyl. 6[ï¿½],(RAM) Lambda Main (Target) 1[-],(RAM) Lambda Main (Target) 2[-],(RAM) Load (Limit)[%],(RAM) Load (Target)[%],(RAM) Load Rf (Actual)[%],(RAM) Rel. Fill Limit (Flag)[-],(RAM) Torque Limit (Flag)[-],(RAM) Torque at Clutch (Actual)[Nm],(RAM) Torque at Clutch (Target)[Nm],bootmod3_2.00.012_unknown,67f556e1292c3f48ff6da8f5
1.487,99,-0.2,1.5,6.104,22.2,200,2994,4,2520,2532,79,13.5,14.0,14.0,14.0,14.0,14.0,14.0,0,72,1.00,14.33,14.42,37.1,87.7,304.0,1.00,100,42,99,0,0,1,2.113,2.123,22.627,22.627,2.509,2.509,2.290,0.0000,53.700,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,1.0000,225.00,210.4600,91.63,0.0,0,294.90,303.800,
1.557,99,-0.2,2.6,5.504,22.5,200,3020,4,2715,2734,79,13.5,14.0,13.5,13.5,12.4,14.0,13.5,0,72,1.00,14.79,14.79,40.6,94.5,332.0,1.02,100,42,99,0,0,1,3.061,3.019,22.275,22.275,2.555,2.555,2.157,0.0000,57.000,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,1.0000,225.00,210.0500,99.00,0.0,0,318.20,330.700,
1.737,99,-0.2,3.6,3.804,21.3,200,3050,4,2867,2882,79,12.0,12.2,13.0,13.5,11.9,12.2,13.0,0,72,1.00,14.80,14.72,46.0,103.5,368.0,1.04,100,42,99,0,0,1,6.084,6.018,20.640,20.640,2.510,2.510,1.761,0.0000,62.200,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,1.0000,225.00,209.7100,116.98,0.0,0,379.40,389.300,
2.037,99,-0.2,6.7,-0.396,20.5,199,3147,4,3270,3314,79,9.0,9.6,9.8,10.5,9.8,9.6,9.5,0,72,1.00,14.29,14.30,51.9,121.5,440.0,1.02,100,44,99,0,0,1,13.432,13.250,20.245,20.245,2.461,2.461,1.291,0.0000,78.600,0.000,0.000,0.000,0.000,0.000,0.000,0.9875,0.9875,225.00,208.5500,162.78,0.0,0,514.80,527.100,
2.187,99,-0.2,14.5,-8.296,20.2,200,3338,4,3921,3947,79,3.7,4.2,4.5,4.1,4.2,4.5,3.8,0,72,1.00,14.47,14.43,72.6,169.5,664.0,1.01,99,46,97,0,0,1,17.488,17.558,20.189,20.189,2.457,2.457,1.108,0.0000,87.700,0.000,0.000,0.000,0.000,0.000,0.000,0.9709,0.9709,225.00,207.7600,190.17,0.0,0,597.00,614.100,
2.267,99,-0.2,18.1,-12.496,20.1,200,3465,4,4283,4340,79,3.0,3.0,3.0,3.0,3.0,3.0,2.9,0,72,1.00,14.18,14.14,84.7,191.2,784.0,1.00,99,48,91,0,0,1,18.311,18.558,20.069,20.069,2.452,2.452,1.066,0.0000,89.500,0.000,0.000,0.000,0.000,0.000,0.000,0.9638,0.9638,225.00,207.1300,197.11,0.0,0,634.60,639.800,
2.437,99,-0.2,18.8,-13.296,20.1,200,3518,4,4498,4533,79,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,72,1.00,13.94,13.92,87.8,191.2,816.0,0.99,99,48,90,0,0,1,19.198,19.443,20.648,20.648,2.464,2.464,1.053,0.0000,89.600,0.000,0.000,0.000,0.000,0.000,0.000,0.9599,0.9599,225.00,211.0300,203.11,0.0,0,656.80,655.300,
2.517,99,-0.2,19.6,-13.496,20.8,200,3670,4,4943,4965,79,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,72,1.00,13.96,13.97,90.2,191.2,876.0,0.98,99,50,88,0,0,1,19.506,19.775,21.039,21.039,2.481,2.481,1.054,0.0000,91.200,0.000,0.000,0.000,0.000,0.000,0.000,0.9599,0.9599,225.00,213.2400,205.05,0.0,0,657.80,656.600,
2.637,99,-0.2,19.9,-13.496,21.2,200,3731,4,5038,5080,79,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,72,1.00,14.01,14.01,91.0,191.2,896.0,0.98,99,51,88,0,0,1,19.847,20.214,21.572,21.572,2.512,2.512,1.056,0.0000,90.500,0.000,0.000,0.000,0.000,0.000,0.000,0.9599,0.9599,225.00,216.3300,207.59,0.0,0,667.80,670.600,
2.706,99,-0.2,20.2,-13.296,21.7,200,3850,4,5060,5062,79,3.0,3.5,3.5,3.5,3.5,3.5,3.5,0,72,1.00,14.06,14.07,92.1,191.2,928.0,0.98,99,53,88,0,0,1,20.072,20.347,21.849,21.849,2.531,2.531,1.060,0.0000,90.800,0.000,0.000,0.000,0.000,0.000,0.000,0.9599,0.9599,225.00,217.9000,208.54,0.0,0,665.90,666.500,
