Time,Accel. Pedal[%],Ambient pressure[psig],Boost (Pre-Throttle)[psig],Boost Pressure (Deviation)[psig],Boost pressure (Target)[psig],Coolant Temp[F],Engine speed[1/min],Gear[-],HPFP (Target)[psig],HPFP Act.[psig],IAT[F],Ignition Cyl 1[deg],Ignition Timing 1[deg],Ignition Timing 2[deg],Ignition Timing 3[deg],Ignition Timing 4[deg],Ignition Timing 5[deg],Ignition Timing 6[deg],Knock Detected[0-n],LPFP Act. (Raw)[psig],LTFT[-],Lambda[AFR],Lambda Act.[AFR],Load Act. (Rel.)[%],Load Target (Rel.)[%],MAF[kg/h],STFT[-],Throttle Angle[%],Vehicle Speed[mph],WGDC[%],(BM3) Flex Ethanol %[%],(BM3) Flex Ethanol % (Sensor)[%],(BM3) Map Slot[],(RAM) Boost (MAP)[psig],(RAM) Boost (Pre-Throttle)[psig],(RAM) Boost Pressure (Manifold Target)[psig],(RAM) Boost Pressure (Target)[psig],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint (Throttle)[-],(RAM) Fuel Inj. Angle (End)[Grad KW],(RAM) HPFP Angle (Final)[Grad KW],(RAM) Ignition Timing Corr. Cyl. 1[ï¿½],(RAM) Ignition Timing Corr. Cyl. 2[ï¿½],(RAM) Ignition Timing Corr. Cyl. 3[ï¿½],(RAM) Ignition Timing Corr. Cyl. 4[ï¿½],(RAM) Ignition Timing Corr. Cyl. 5[ï¿½],(RAM) Ignition Timing Corr. Cyl. 6[ï¿½],(RAM) Lambda Main (Target) 1[-],(RAM) Lambda Main (Target) 2[-],(RAM) Load (Limit)[%],(RAM) Load (Target)[%],(RAM) Load Rf (Actual)[%],(RAM) Rel. Fill Limit (Flag)[-],(RAM) Torque Limit (Flag)[-],(RAM) Torque at Clutch (Actual)[Nm],(RAM) Torque at Clutch (Target)[Nm],bootmod3_2.00.012_unknown,67f556e1292c3f48ff6da8f5
2.656,99,-0.2,22.5,-12.396,22.6,164,4455,3,5060,5047,99,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,72,0.99,13.52,13.55,73.0,191.2,1020.0,1.00,100,47,92,0,0,1,22.884,23.423,24.706,35.452,2.920,2.920,1.334,0.0000,103.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8930,0.8930,299.00,298.9500,224.27,0.0,0,733.50,736.400,
2.824,99,-0.2,24.0,-13.896,22.6,164,4710,3,5060,5016,99,5.2,5.4,5.5,5.4,5.5,5.5,5.4,0,72,0.99,13.14,13.14,96.4,191.2,1020.0,1.00,99,50,90,0,0,1,23.424,24.474,24.706,24.976,2.921,2.921,1.029,0.0000,107.200,0.000,0.000,0.000,0.000,0.000,0.000,0.8801,0.8801,234.12,233.8900,229.93,2.0,0,761.30,743.500,
2.887,99,-0.2,24.3,-14.396,22.6,164,4929,3,5060,4921,99,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,72,0.99,12.82,12.82,98.0,191.2,1020.0,0.99,99,52,88,0,0,1,23.248,24.209,24.706,24.960,2.922,2.922,1.033,0.0000,109.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8647,0.8647,232.87,232.7200,227.33,2.0,0,758.40,737.100,
3.056,99,-0.2,23.9,-14.196,22.6,164,5099,3,5060,4940,99,6.0,6.5,6.5,6.5,6.5,6.5,6.5,0,72,0.99,12.65,12.65,97.2,191.2,1020.0,0.99,99,54,87,0,0,1,22.758,23.596,24.706,25.001,2.923,2.923,1.051,117.5097,107.300,0.000,0.000,0.000,0.000,0.000,0.000,0.8637,0.8637,230.87,230.8700,221.73,2.0,0,736.80,733.700,
3.233,99,-0.2,23.2,-13.396,22.6,164,5265,3,5060,5062,99,6.7,7.0,7.0,7.0,7.0,7.0,7.0,0,72,0.99,12.59,12.60,94.9,191.2,1020.0,0.98,99,56,89,0,0,1,22.384,23.082,24.706,25.014,2.925,2.925,1.066,0.0000,101.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8603,0.8603,227.62,227.6200,215.56,2.0,0,705.70,703.500,
3.406,99,-0.2,23.2,-13.196,22.6,164,5486,3,5060,5153,99,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0,72,0.99,12.50,12.49,94.9,191.2,1020.0,0.98,99,59,88,0,0,1,22.415,23.228,24.708,25.016,2.926,2.926,1.062,0.0000,99.100,0.000,0.000,0.000,0.000,0.000,0.000,0.8554,0.8554,224.37,224.3700,213.37,2.0,0,691.00,690.900,
3.475,99,-0.2,23.3,-13.396,22.6,164,5730,3,5060,5182,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.46,12.46,95.3,191.2,1020.0,0.97,99,62,88,0,0,1,22.675,23.401,24.708,25.001,2.927,2.927,1.058,0.0000,97.800,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,222.37,222.3700,212.43,2.0,0,672.80,673.300,
3.641,99,-0.2,23.4,-13.396,22.6,164,5823,3,5060,5154,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.39,12.39,95.3,191.2,1020.0,0.97,99,63,88,0,0,1,22.709,23.484,24.708,24.952,2.928,2.928,1.054,0.0000,96.100,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,220.37,220.3700,211.15,2.0,0,655.50,652.900,
3.759,99,-0.2,23.7,-13.696,22.6,164,5998,3,5060,5103,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.35,12.35,96.0,191.2,1020.0,0.97,99,65,88,0,0,1,22.889,23.791,24.708,24.969,2.928,2.928,1.047,0.0000,95.800,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,219.00,219.0000,211.55,2.0,0,647.20,646.400,
3.889,99,-0.2,23.7,-13.796,22.6,164,6172,3,5060,5141,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.27,12.27,96.0,191.2,1020.0,0.96,99,67,87,0,0,1,23.238,23.790,24.708,24.983,2.928,2.928,1.047,0.0000,95.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,218.12,217.9800,210.60,2.0,0,639.80,639.800,
3.955,99,-0.2,23.7,-13.796,22.6,164,6344,3,5060,5060,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.30,12.30,96.4,191.2,1020.0,0.96,99,69,87,0,0,1,22.988,23.801,24.708,25.025,2.929,2.929,1.048,0.0000,93.200,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,215.75,215.7500,207.90,2.0,0,628.20,628.100,
4.124,99,-0.2,23.7,-13.796,22.6,164,6440,3,5060,5052,99,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.31,12.29,96.0,191.2,1020.0,0.96,99,70,87,0,0,1,23.038,23.824,24.708,25.066,2.929,2.929,1.048,0.0000,90.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,211.75,211.7500,203.22,2.0,0,611.20,609.700,
4.289,99,-0.2,24.0,-13.996,22.6,164,6585,4,5060,5082,100,7.5,8.0,8.0,7.4,8.0,8.0,8.0,0,72,0.99,12.41,12.41,96.4,191.2,1020.0,0.96,86,72,88,0,0,1,22.978,24.615,24.331,24.331,2.928,2.928,1.015,0.0000,38.200,0.000,0.000,0.000,0.000,0.000,0.000,1.0019,1.0019,208.00,206.4100,208.77,2.0,0,348.10,76.600,
4.467,99,-0.2,21.6,-13.096,22.6,165,5186,4,5060,4605,100,-7.5,-8.0,-8.0,-7.5,-8.0,-7.5,-8.0,0,72,0.99,19.11,19.11,95.7,191.2,1020.0,1.00,85,74,93,0,0,1,23.214,24.176,24.708,24.889,2.922,2.922,1.050,0.0000,90.900,0.000,0.000,0.000,0.000,0.000,0.000,0.8586,0.8586,224.00,224.0000,216.48,2.0,0,687.80,700.600,
4.536,99,-0.2,25.8,-14.696,22.6,165,5495,4,5060,4996,102,5.2,5.6,5.5,5.5,5.6,5.6,5.5,0,72,0.99,13.19,13.19,99.6,191.2,1020.0,0.93,81,76,87,0,0,1,23.444,25.913,24.708,24.882,2.924,2.924,0.974,0.0000,97.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8591,0.8591,225.62,225.4900,224.67,2.0,0,718.50,719.000,
